timestamp,event,temperature,latency
276430778694000,INSERT,26.564379,100
276430778694400,INSERT,19.917906,100
276430778694800,INSERT,25.224007,0
276430778695100,INSERT,29.964294,100
276430778695400,INSERT,15.989258,0
276430778695800,INSERT,28.019653,0
276430778696100,INSERT,26.584520,0
276430778696500,INSERT,24.506210,100
276430778696800,INSERT,19.649647,100
276430778697200,INSERT,15.715964,3600
276430778701100,INSERT,20.849483,100
276430778701500,INSERT,24.478745,0
276430778701800,INSERT,26.926481,0
276430778702300,INSERT,15.809351,0
276430778702600,INSERT,19.280678,0
276430778703000,INSERT,19.600666,100
276430778703300,INSERT,20.651264,0
276430778703700,INSERT,21.334269,100
276430778704000,INSERT,15.682547,0
276430778704400,INSERT,27.238228,100
276430778704700,INSERT,19.897762,0
276430778705100,INSERT,24.063997,100
276430778705400,INSERT,15.259560,0
276430778705800,INSERT,22.699820,100
276430778706200,INSERT,28.462326,100
276430778706600,INSERT,20.935087,0
276430778706900,INSERT,24.719078,100
276430778707200,INSERT,15.814844,0
276430778707600,INSERT,24.510788,0
276430778707900,INSERT,16.986298,0
276430778708300,INSERT,22.826624,100
276430778708700,INSERT,21.132389,100
276430778709100,INSERT,29.356365,0
276430778709400,INSERT,15.907315,100
276430778709700,INSERT,28.144169,0
276430778716600,INSERT,21.586506,0
276430778717000,INSERT,15.831782,0
276430778717300,INSERT,26.781822,100
276430778717700,INSERT,28.162479,100
276430778718100,INSERT,17.976013,0
276430778718400,INSERT,24.237495,0
276430778718800,INSERT,18.132114,100
276430778719200,INSERT,21.547594,0
276430778719500,INSERT,24.091923,100
276430778719900,INSERT,21.319620,100
276430778720200,INSERT,27.851650,0
276430778720600,INSERT,27.725761,0
276430778720900,INSERT,24.850460,100
276430778721300,INSERT,20.258492,0
276430778721600,INSERT,15.115818,100
276430778722000,INSERT,15.514084,0
276430778722300,INSERT,27.261574,100
276430778722700,INSERT,27.132023,0
276430778723000,INSERT,22.873318,100
276430778723400,INSERT,25.030823,0
276430778723700,INSERT,26.585436,0
276430778724100,INSERT,16.816919,0
276430778724400,INSERT,27.004761,0
276430778724800,INSERT,29.588001,0
276430778725100,INSERT,17.521439,100
276430778725400,INSERT,28.812067,0
276430778725800,INSERT,25.745872,100
276430778726100,INSERT,21.798914,0
276430778726500,INSERT,22.763451,100
276430778726800,INSERT,15.927916,0
276430778727200,INSERT,15.468764,0
276430778727500,INSERT,20.611439,100
276430778727800,INSERT,28.777275,0
276430778728200,INSERT,16.344494,0
276430778728500,INSERT,16.414076,100
276430778728800,INSERT,18.485519,0
276430778729200,INSERT,26.136814,100
276430778729600,INSERT,26.969513,3400
276430778733300,INSERT,19.466537,100
276430778733700,INSERT,15.441298,100
276430778734100,INSERT,29.265724,100
276430778734400,INSERT,28.593250,0
276430778734800,INSERT,17.570421,100
276430778735200,INSERT,24.184851,0
276430778735600,INSERT,17.923368,0
276430778735900,INSERT,20.800959,100
276430778736300,INSERT,22.879269,100
276430778736600,INSERT,28.039795,0
276430778737000,INSERT,20.287788,0
276430778737400,INSERT,22.103336,0
276430778737700,INSERT,23.226723,100
276430778738100,INSERT,15.902738,0
276430778738400,INSERT,24.971313,100
276430778738700,INSERT,28.264565,0
276430778739100,INSERT,19.023407,100
276430778739500,INSERT,15.935240,0
276430778739800,INSERT,16.813257,100
276430778740200,INSERT,19.290751,0
276430778740600,INSERT,19.163486,0
276430778741000,INSERT,27.215340,0
276430778741300,INSERT,18.803217,100
