timestamp,event,temperature,latency
174631740008500,INSERT,29.620045,100
174631740009600,INSERT,20.112461,100
174631740010700,INSERT,15.242622,100
174631740011800,INSERT,24.551073,100
174631740012900,INSERT,21.455580,100
174631740014000,INSERT,26.969513,100
174631740015100,INSERT,27.099522,100
174631740016200,INSERT,28.135929,200
174631740017400,INSERT,23.931700,200
174631740018500,INSERT,22.770317,100
174631740019800,INSERT,21.251411,200
174631740020900,INSERT,22.292856,200
174631740022000,INSERT,17.783287,200
174631740023100,INSERT,18.760185,100
174631740024200,INSERT,21.101261,100
174631740298500,INSERT,27.907040,1800
174631740305700,INSERT,19.580523,300
174631740307900,INSERT,20.055239,200
174631740309500,INSERT,19.335155,200
174631740311200,INSERT,20.314341,200
174631740312400,INSERT,25.629139,200
174631740313900,INSERT,23.300423,200
174631740315300,INSERT,16.826532,200
174631740316700,INSERT,16.972107,100
174631740318200,INSERT,20.829340,200
174631740319600,INSERT,29.474472,200
174631740321100,INSERT,16.095005,200
174631740322600,INSERT,16.450239,100
174631740324000,INSERT,28.579058,200
174631740325400,INSERT,23.559526,300
174631740326800,INSERT,24.173405,100
174631740328300,INSERT,29.212624,104700
174631740435200,INSERT,20.310678,400
174631740437100,INSERT,15.295266,200
174631740438700,INSERT,22.220528,200
174631740440100,INSERT,28.144627,200
174631740441600,INSERT,20.768456,100
174631740443100,INSERT,17.736595,200
174631740444600,INSERT,16.727196,200
174631740446100,INSERT,29.319284,200
174631740447600,INSERT,17.602924,100
174631740448900,INSERT,27.828304,200
174631740450300,INSERT,24.657734,100
174631740451700,INSERT,25.944092,100
174631740453100,INSERT,26.393627,200
174631740454600,INSERT,20.725426,100
174631740455900,INSERT,17.368084,200
174631740457200,INSERT,15.976897,100
174631740458700,INSERT,24.678791,300
174631740460100,INSERT,22.071749,100
174631740461400,INSERT,20.652180,100
174631740462900,INSERT,26.372570,200
174631740464300,INSERT,16.096836,100
174631740465600,INSERT,29.952391,200
174631740467000,INSERT,20.750145,200
174631740468400,INSERT,29.424114,300
174631740470000,INSERT,28.229317,200
174631740471400,INSERT,15.745262,200
174631740472700,INSERT,23.668478,100
174631740474200,INSERT,29.177374,200
174631740475600,INSERT,20.231026,200
174631740476900,INSERT,15.590991,200
174631740478400,INSERT,22.656788,100
174631740479800,INSERT,18.381603,200
174631740481200,INSERT,28.863338,200
174631740482500,INSERT,16.690115,100
174631740483800,INSERT,26.180304,100
174631740485000,INSERT,23.946348,200
174631740486400,INSERT,18.993195,100
174631740487800,INSERT,25.156712,200
174631740489300,INSERT,21.232643,200
174631740490700,INSERT,16.367840,200
174631740492100,INSERT,22.182074,200
174631740493500,INSERT,19.645069,100
174631740494800,INSERT,24.340038,100
174631740496100,INSERT,21.108128,200
174631740497500,INSERT,29.437849,100
