latency,average,timestamp,callback_time
10999808,22.432248,1743572613311289856,1743572613322289664
11778816,22.437238,1743572613374585088,1743572613386363904
11867136,22.440745,1743572613436949760,1743572613448816896
11130112,22.443762,1743572613500794624,1743572613511924736
12270080,22.457206,1743572613563324416,1743572613575594496
11859968,22.460078,1743572613623686400,1743572613635546368
12323328,22.454803,1743572613687187968,1743572613699511296
12892160,22.466756,1743572613750629888,1743572613763522048
11138560,22.469055,1743572613812402688,1743572613823541248
12614400,22.463057,1743572613874544640,1743572613887159040
11172608,22.477240,1743572613935806976,1743572613946979584
12441088,22.479463,1743572613999393792,1743572614011834880
11104000,22.478467,1743572614061623296,1743572614072727296
11284736,22.479499,1743572614123186688,1743572614134471424
13231616,22.482095,1743572614186472192,1743572614199703808
12639488,22.487752,1743572614250038016,1743572614262677504
11461120,22.488866,1743572614311132160,1743572614322593280
13124352,22.496021,1743572614373335552,1743572614386459904
12849920,22.503833,1743572614435973120,1743572614448823040
12072448,22.510285,1743572614497949184,1743572614510021632
10414336,22.513119,1743572614561342976,1743572614571757312
10441728,22.507481,1743572614623069696,1743572614633511424
10482176,22.502500,1743572614684456448,1743572614694938624
9970176,22.503029,1743572614747141120,1743572614757111296
10302464,22.499981,1743572614808876800,1743572614819179264
10872320,22.512634,1743572614872755968,1743572614883628288
10291200,22.511783,1743572614936296960,1743572614946588160
11225856,22.515104,1743572614998328320,1743572615009554176
10564352,22.511564,1743572615061975040,1743572615072539392
13503232,22.506724,1743572615124710912,1743572615138214144
9930240,22.511195,1743572615187277824,1743572615197208064
11081216,22.517206,1743572615249676544,1743572615260757760
10676224,22.518068,1743572615313308416,1743572615323984640
9507840,22.512300,1743572615376261888,1743572615385769728
10366464,22.513665,1743572615439506176,1743572615449872640
13998336,22.513856,1743572615500502016,1743572615514500352
10798336,22.511026,1743572615561376000,1743572615572174336
10986496,22.509465,1743572615623684352,1743572615634670848
9967616,22.519752,1743572615686796288,1743572615696763904
11128064,22.515731,1743572615749172480,1743572615760300544
11993856,22.511319,1743572615812209152,1743572615824203008
10966016,22.516848,1743572615875114752,1743572615886080768
12760320,22.514770,1743572615937477120,1743572615950237440
10351616,22.503319,1743572615998456576,1743572616008808192
9982976,22.498204,1743572616061040384,1743572616071023360
11497472,22.504509,1743572616123358720,1743572616134856192
9825280,22.505036,1743572616186790912,1743572616196616192
11390208,22.498157,1743572616249713664,1743572616261103872
9610496,22.495608,1743572616312914176,1743572616322524672
12719360,22.495066,1743572616376626176,1743572616389345536
12551424,22.484519,1743572616439819264,1743572616452370688
9417472,22.482891,1743572616503776000,1743572616513193472
11150592,22.481934,1743572616567006720,1743572616578157312
11538432,22.489260,1743572616629928704,1743572616641467136
9382144,22.493122,1743572616691387136,1743572616700769280
